Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),Dim-02:TIPUS DE PROPIETAT,VALUE
2018-01-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3671.88
2018-01-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Vertical",5084.23076923077
2018-01-01T00:00:00Z,"el Clot",65,Barri,"Vertical",3097.21428571429
2018-01-01T00:00:00Z,"Sants",18,Barri,"Vertical",2712.54166666667
2018-01-01T00:00:00Z,"el Guinardó",35,Barri,"Vertical",2683.79411764706
2018-01-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",3386.42857142857
2018-01-01T00:00:00Z,"Porta",45,Barri,"Vertical",3132.5
2018-01-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2142.78571428571
2018-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Vertical",5833.90909090909
2018-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",4483.02312138728
2018-01-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",2793.34065934066
2018-01-01T00:00:00Z,"Pedralbes",21,Barri,"Vertical",8008.14285714286
2018-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",3137.34963648381
2018-01-01T00:00:00Z,"Sant Andreu",9,Districte,"Vertical",2564.48611111111
2018-01-01T00:00:00Z,"Les Corts",4,Districte,"Vertical",5581.09090909091
2018-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4710.31044776119
2018-01-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2174.42978395062
2018-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Vertical",2925.2
2018-01-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2503.98224852071
2018-01-01T00:00:00Z,"la Salut",30,Barri,"Vertical",3530.0
2018-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4265.91641791045
2018-01-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",2608.24444444444
2018-01-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",3949.19
2018-01-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3606.23529411765
2018-01-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3026.61538461539
2018-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Vertical",5323.0
2018-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",2974.6261682243
2018-01-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3528.77777777778
2018-01-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4111.16708354177
2018-01-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3405.125
2018-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",3490.57142857143
2018-01-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Horitzontal",2040.78048780488
2018-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3819.73796791444
2018-01-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2666.72727272727
2018-01-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Vertical",2627.17391304348
2018-01-01T00:00:00Z,"la Barceloneta",3,Barri,"Vertical",5360.25
2018-01-01T00:00:00Z,"la Sagrera",61,Barri,"Vertical",1590.0
2018-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Vertical",4443.7
2018-01-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3417.85251798561
2018-01-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",4442.8
2018-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Vertical",5120.54545454546
2018-01-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",4010.42857142857
2018-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",2801.0
2018-01-01T00:00:00Z,"la Prosperitat",52,Barri,"Vertical",1684.33333333333
2018-01-01T00:00:00Z,"Canyelles",49,Barri,"Horitzontal",1952.78787878788
2018-01-01T00:00:00Z,"la Teixonera",38,Barri,"Vertical",1626.9
2018-01-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Horitzontal",3447.89473684211
2018-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Vertical",1719.22222222222
2018-02-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",2312.66666666667
2018-02-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3209.20726495727
2018-02-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3301.90625
2018-02-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",4213.0
2018-02-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",3782.56862745098
2018-02-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",3774.8
2018-02-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",3966.03105590062
2018-02-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",4733.72222222222
2018-02-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",5041.61538461539
2018-02-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",2939.3
2018-02-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3452.42857142857
2018-02-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Horitzontal",3645.2
2018-02-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",2437.88372093023
2018-02-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4412.98666666667
2018-02-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",2609.88311688312
2018-02-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",4503.7
2018-02-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3681.85714285714
2018-02-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",2165.15789473684
2018-02-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3635.13636363636
2018-02-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",1935.35294117647
2018-02-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Vertical",5331.2
2018-02-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2326.71428571429
2018-02-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",3043.0
2018-02-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",1554.125
2018-02-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3501.53571428571
2018-02-01T00:00:00Z,"Montbau",40,Barri,"Horitzontal",2154.33333333333
2018-02-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3310.44444444444
2018-02-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1359.1
2018-02-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",2405.36363636364
2018-02-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3103.21428571429
2018-02-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2999.64285714286
2018-02-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",2351.16666666667
2018-02-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",5283.5
2018-02-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",4329.5
2018-02-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",3910.33333333333
2018-02-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",4079.14285714286
2018-02-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4714.17391304348
2018-02-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",3437.16666666667
2018-02-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Vertical",2156.4
2018-02-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",3066.13333333333
2018-02-01T00:00:00Z,"el Bon Pastor",59,Barri,"Horitzontal",1887.66666666667
2018-02-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3181.63636363636
2018-02-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",3924.15789473684
2018-02-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",3145.73
2018-02-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2303.33333333333
2018-02-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2233.91262135922
2018-02-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3769.65
2018-02-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",2975.23529411765
2018-02-01T00:00:00Z,"Can Baró",34,Barri,"Horitzontal",2939.0
2018-03-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",3050.1
2018-03-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",3385.09803921569
2018-03-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3065.84444444444
2018-03-01T00:00:00Z,"Sants - Badal",17,Barri,"Vertical",3907.8
2018-03-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2392.41666666667
2018-03-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4043.13333333333
2018-03-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3814.5
2018-03-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",3447.26086956522
2018-03-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",4310.83333333333
2018-03-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",2582.06666666667
2018-03-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",2993.96153846154
2018-03-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",1807.0625
2018-03-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",2629.91304347826
2018-03-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2323.07692307692
2018-03-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2581.35398230089
2018-03-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",2908.15789473684
2018-03-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3128.125
2018-03-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3542.88888888889
2018-03-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3172.60869565217
2018-03-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",4544.4375
2018-03-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3708.83333333333
2018-03-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Horitzontal",4574.53846153846
2018-03-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",2259.83333333333
2018-03-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",5942.33333333333
2018-03-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4180.89772727273
2018-03-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3726.61363636364
2018-03-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3352.08823529412
2018-03-01T00:00:00Z,"Montbau",40,Barri,"Horitzontal",2348.2
2018-03-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",2747.11764705882
2018-03-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1129.2
2018-03-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",2915.17816091954
2018-03-01T00:00:00Z,"el Bon Pastor",59,Barri,"Horitzontal",1928.4
2018-03-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4823.67415730337
2018-03-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4105.28846153846
2018-03-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",3602.64285714286
2018-03-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3728.85714285714
2018-03-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",4271.48275862069
2018-03-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",3632.44444444444
2018-03-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Vertical",2677.25
2018-03-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",5540.0
2018-03-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",3078.47826086957
2018-03-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",2184.53846153846
2018-03-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2083.55555555556
2018-03-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",1878.55555555556
2018-03-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",1382.38461538462
2018-03-01T00:00:00Z,"Sant Andreu",9,Districte,"Vertical",4255.6
2018-03-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",4081.42857142857
2018-03-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",1890.12230215827
2018-03-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3254.03996737357
2018-04-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",4486.28571428571
2018-04-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2606.85714285714
2018-04-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",4139.0
2018-04-01T00:00:00Z,"Horta",43,Barri,"Vertical",3640.71428571429
2018-04-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",2862.40909090909
2018-04-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3323.23529411765
2018-04-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",3918.68518518519
2018-04-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",3906.5
2018-04-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4680.1052631579
2018-04-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",3057.09090909091
2018-04-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",2825.82352941177
2018-04-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",2318.07142857143
2018-04-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",4850.28
2018-04-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3077.84848484849
2018-04-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3460.72727272727
2018-04-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",3009.46666666667
2018-04-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",4500.36363636364
2018-04-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",4675.71428571429
2018-04-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2620.10185185185
2018-04-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",3070.48214285714
2018-04-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",4625.27272727273
2018-04-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",2553.26086956522
2018-04-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2728.81818181818
2018-04-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",1640.33333333333
2018-04-01T00:00:00Z,"Nou Barris",8,Districte,"Vertical",1159.8
2018-04-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",3156.21052631579
2018-04-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",1737.5
2018-04-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",2808.05
2018-04-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3216.55555555556
2018-04-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4213.8156424581
2018-04-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3724.75
2018-04-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1594.22222222222
2018-04-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2151.22222222222
2018-04-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2789.05263157895
2018-04-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",3433.28571428571
2018-04-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",4173.25806451613
2018-04-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3376.70588235294
2018-04-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",5993.28571428572
2018-04-01T00:00:00Z,"Sant Martí",10,Districte,"Vertical",3835.85714285714
2018-04-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",3728.95652173913
2018-04-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4075.44444444445
2018-04-01T00:00:00Z,"el Bon Pastor",59,Barri,"Horitzontal",2411.2
2018-04-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",2904.75949367089
2018-04-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2268.33333333333
2018-04-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2348.71428571429
2018-04-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",4318.125
2018-04-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",2912.90243902439
2018-04-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",2852.36842105263
2018-04-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Vertical",1651.2
2018-04-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3953.38888888889
2018-04-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",2751.86
2018-04-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2243.65384615385
2018-04-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",3053.77777777778
2018-04-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3515.83783783784
2018-05-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",4290.0
2018-05-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",2820.08510638298
2018-05-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3485.28
2018-05-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3886.01801801802
2018-05-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",4828.31818181818
2018-05-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2220.21774193548
2018-05-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",2571.07692307692
2018-05-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2568.5
2018-05-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3504.5641025641
2018-05-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",1991.38461538462
2018-05-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2007.44444444444
2018-05-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",3658.3
2018-05-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2648.5
2018-05-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",3468.7
2018-05-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",3361.42105263158
2018-05-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",4041.16666666667
2018-05-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",2883.0
2018-05-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",3780.42857142857
2018-05-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",3741.52631578947
2018-05-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",3190.8
2018-05-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2783.73684210526
2018-05-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",3697.48598130841
2018-05-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Horitzontal",1662.22222222222
2018-05-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3491.04
2018-05-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2346.66666666667
2018-05-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",4827.0
2018-05-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",3811.16666666667
2018-05-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2472.35294117647
2018-05-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2037.3
2018-05-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3354.66666666667
2018-05-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3462.92857142857
2018-05-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",4006.88888888889
2018-05-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1869.77777777778
2018-05-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",2480.0
2018-05-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",4053.12820512821
2018-05-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",2996.05487804878
2018-05-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",2069.44444444444
2018-05-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3072.05882352941
2018-05-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",4526.69230769231
2018-05-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",2744.48387096774
2018-05-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3918.29411764706
2018-05-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4115.44680851064
2018-05-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",1571.27272727273
2018-05-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2936.06666666667
2018-05-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4708.24742268041
2018-05-01T00:00:00Z,"Montbau",40,Barri,"Horitzontal",2454.85714285714
2018-05-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3109.71428571429
2018-05-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",5423.0
2018-05-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",3903.71428571429
2018-05-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",4077.44444444444
2018-05-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4102.23902439024
2018-05-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",3732.0
2018-05-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3406.05882352941
2018-05-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",2494.43888888889
2018-05-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",3781.92727272727
2018-05-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",3803.57142857143
2018-05-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",2687.61111111111
2018-05-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3328.82251759187
2018-05-01T00:00:00Z,"Sant Andreu",9,Districte,"Vertical",1659.33333333333
2018-06-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",5003.875
2018-06-01T00:00:00Z,"Sant Andreu",60,Barri,"Vertical",2159.44444444444
2018-06-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",4411.0
2018-06-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2432.44444444444
2018-06-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",3635.35294117647
2018-06-01T00:00:00Z,"Sant Martí",10,Districte,"Vertical",1853.28571428571
2018-06-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",1434.14285714286
2018-06-01T00:00:00Z,"el Guinardó",35,Barri,"Vertical",3131.0
2018-06-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2666.34905660377
2018-06-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Vertical",4146.44444444444
2018-06-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",4933.07692307692
2018-06-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3664.9203539823
2018-06-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3986.5
2018-06-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",1990.5
2018-06-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",2681.8275862069
2018-06-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",2911.26666666667
2018-06-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",3607.58333333333
2018-06-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Vertical",2999.5
2018-06-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2124.75
2018-06-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1604.81818181818
2018-06-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2247.25925925926
2018-06-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",3454.46296296296
2018-06-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",1568.33333333333
2018-06-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3043.72972972973
2018-06-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",2627.408
2018-06-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",2346.375
