Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),Dim-02:TIPOLOGIA D’ÚS,VALUE
2012-08-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Residencial",197.0
2012-08-01T00:00:00Z,"les Corts",19,Barri,"No consta",13.0
2012-08-01T00:00:00Z,"Les Corts",4,Districte,"Residencial",1487.0
2012-08-01T00:00:00Z,"Sant Andreu",60,Barri,"Residencial",511.0
2012-08-01T00:00:00Z,"Sants",18,Barri,"Aparcament",67.0
2012-08-01T00:00:00Z,"Sant Martí",10,Districte,"Industrial",238.0
2012-08-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Turístic",78.0
2012-08-01T00:00:00Z,"Sant Andreu",9,Districte,"Residencial",1024.0
2012-08-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Residencial",70.0
2012-08-01T00:00:00Z,"Navas",63,Barri,"Residencial",160.0
2012-08-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Oficina",35.0
2012-08-01T00:00:00Z,"Sants - Badal",17,Barri,"Aparcament",40.0
2012-08-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Aparcament",22.0
2012-08-01T00:00:00Z,"la Sagrada Família",6,Barri,"Turístic",0.0
2012-08-01T00:00:00Z,"Barcelona",-1,Municipi,"Residencial",18464.0
2012-08-01T00:00:00Z,"la Barceloneta",3,Barri,"Residencial",204.0
2012-08-01T00:00:00Z,"la Guineueta",48,Barri,"Residencial",229.0
2012-08-01T00:00:00Z,"Sant Antoni",10,Barri,"Comercial",76.0
2012-08-01T00:00:00Z,"Sants - Badal",17,Barri,"Residencial",162.0
2012-08-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"No consta",175.0
2012-08-01T00:00:00Z,"Les Corts",4,Districte,"No consta",13.0
2012-08-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Solars",1127.0
2012-08-01T00:00:00Z,"Sarrià",23,Barri,"Aparcament",26.0
2012-08-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Turístic",63.0
2012-08-01T00:00:00Z,"Ciutat Vella",1,Districte,"Comercial",30.0
2012-08-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Oficina",35.0
2012-08-01T00:00:00Z,"la Marina de Port",13,Barri,"Residencial",613.0
2012-09-01T00:00:00Z,"el Poblenou",68,Barri,"Comercial",111.0
2012-09-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Comercial",836.0
2012-09-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Turístic",1775.0
2012-09-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Comercial",2177.0
2012-09-01T00:00:00Z,"la Marina de Port",13,Barri,"Residencial",340.0
2012-09-01T00:00:00Z,"Hostafrancs",15,Barri,"Aparcament",18.0
2012-09-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Residencial",289.0
2012-09-01T00:00:00Z,"Eixample",2,Districte,"Turístic",2092.0
2012-09-01T00:00:00Z,"Sant Antoni",10,Barri,"Comercial",217.0
2012-09-01T00:00:00Z,"la Sagrada Família",6,Barri,"Turístic",160.0
2012-09-01T00:00:00Z,"Sant Andreu",9,Districte,"Residencial",1580.0
2012-09-01T00:00:00Z,"la Sagrera",61,Barri,"Residencial",171.0
2012-09-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Residencial",245.0
2012-09-01T00:00:00Z,"el Carmel",37,Barri,"Residencial",81.0
2012-09-01T00:00:00Z,"Montbau",40,Barri,"Residencial",60.0
2012-09-01T00:00:00Z,"el Carmel",37,Barri,"No consta",157.0
2012-09-01T00:00:00Z,"el Poblenou",68,Barri,"Aparcament",54.0
2012-09-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Residencial",88.0
2012-09-01T00:00:00Z,"Barcelona",-1,Municipi,"Aparcament",6315.0
2012-09-01T00:00:00Z,"Les Corts",4,Districte,"Aparcament",445.0
2012-09-01T00:00:00Z,"Gràcia",6,Districte,"Aparcament",104.0
2012-09-01T00:00:00Z,"Barcelona",-1,Municipi,"Turístic",2309.0
2012-09-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Residencial",135.0
2012-10-01T00:00:00Z,"Ciutat Vella",1,Districte,"Residencial",3176.0
2012-10-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Comercial",60.0
2012-10-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Residencial",737.0
2012-10-01T00:00:00Z,"Sant Martí",10,Districte,"No consta",231.0
2012-10-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Residencial",819.0
2012-10-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Residencial",51.0
2012-10-01T00:00:00Z,"Sants - Badal",17,Barri,"Aparcament",104.0
2012-10-01T00:00:00Z,"les Corts",19,Barri,"Aparcament",74.0
2012-10-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Comercial",480.0
2012-10-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Aparcament",53.0
2012-10-01T00:00:00Z,"Eixample",2,Districte,"Comercial",1410.0
2012-10-01T00:00:00Z,"la Guineueta",48,Barri,"Aparcament",0.0
2012-10-01T00:00:00Z,"el Raval",1,Barri,"Residencial",862.0
2012-10-01T00:00:00Z,"la Sagrada Família",6,Barri,"No consta",273.0
2012-10-01T00:00:00Z,"Gràcia",6,Districte,"Comercial",0.0
2012-10-01T00:00:00Z,"Sant Andreu",60,Barri,"Residencial",891.0
2012-10-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Comercial",32.0
2012-10-01T00:00:00Z,"Sant Andreu",9,Districte,"No consta",544.0
2012-10-01T00:00:00Z,"la Prosperitat",52,Barri,"Residencial",361.0
2012-10-01T00:00:00Z,"Navas",63,Barri,"Aparcament",24.0
2012-10-01T00:00:00Z,"la Bordeta",16,Barri,"Residencial",301.0
2012-10-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Comercial",40.0
2012-10-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Aparcament",13.0
2012-10-01T00:00:00Z,"Sant Antoni",10,Barri,"Aparcament",169.0
2012-10-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Aparcament",310.0
2012-10-01T00:00:00Z,"Nou Barris",8,Districte,"Comercial",320.0
2012-10-01T00:00:00Z,"Barcelona",-1,Municipi,"Equipaments",12.0
2012-10-01T00:00:00Z,"Nou Barris",8,Districte,"Aparcament",270.0
2012-10-01T00:00:00Z,"Sants",18,Barri,"No consta",141.0
2012-10-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Comercial",60.0
2012-10-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Aparcament",26.0
2012-10-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Aparcament",61.0
2012-10-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Turístic",132.0
2012-10-01T00:00:00Z,"Eixample",2,Districte,"Residencial",16087.0
2012-11-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Aparcament",49.0
2012-11-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Comercial",126.0
2012-11-01T00:00:00Z,"Nou Barris",8,Districte,"Residencial",2575.0
2012-11-01T00:00:00Z,"Sant Andreu",60,Barri,"Residencial",1364.0
2012-11-01T00:00:00Z,"Sants - Badal",17,Barri,"Residencial",449.0
2012-11-01T00:00:00Z,"Sants",18,Barri,"No consta",85.0
2012-11-01T00:00:00Z,"Sarrià",23,Barri,"Aparcament",137.0
2012-11-01T00:00:00Z,"Sant Andreu",60,Barri,"No consta",105.0
2012-11-01T00:00:00Z,"Can Baró",34,Barri,"Aparcament",12.0
2012-11-01T00:00:00Z,"la Sagrera",61,Barri,"No consta",2354.0
2012-11-01T00:00:00Z,"Eixample",2,Districte,"Comercial",927.0
2012-11-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Comercial",388.0
2012-11-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Comercial",600.0
2012-11-01T00:00:00Z,"Sant Antoni",10,Barri,"No consta",104.0
2012-11-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Aparcament",66.0
2012-11-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Aparcament",36.0
2012-11-01T00:00:00Z,"Sant Antoni",10,Barri,"Residencial",1327.0
2012-11-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Residencial",1364.0
2012-11-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Aparcament",8.0
2012-11-01T00:00:00Z,"la Sagrera",61,Barri,"Aparcament",61.0
2012-11-01T00:00:00Z,"Gràcia",6,Districte,"No consta",1373.0
2012-11-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Residencial",439.0
2012-11-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Residencial",913.0
2012-11-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Comercial",74.0
2012-11-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"No consta",43.0
2012-11-01T00:00:00Z,"Can Baró",34,Barri,"Comercial",51.0
2012-11-01T00:00:00Z,"Sant Antoni",10,Barri,"Turístic",70.0
2012-11-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Residencial",5965.0
2012-11-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Comercial",184.0
2012-11-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Aparcament",24.0
2012-11-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Comercial",141.0
2012-11-01T00:00:00Z,"Ciutat Vella",1,Districte,"Comercial",405.0
2012-11-01T00:00:00Z,"Navas",63,Barri,"Residencial",762.0
2012-11-01T00:00:00Z,"Verdun",51,Barri,"Residencial",352.0
2012-11-01T00:00:00Z,"la Vall d'Hebron",41,Barri,"Residencial",108.0
2012-11-01T00:00:00Z,"Sant Martí",10,Districte,"No consta",1728.0
2012-11-01T00:00:00Z,"Ciutat Vella",1,Districte,"No consta",460.0
2012-11-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"No consta",90.0
2012-11-01T00:00:00Z,"les Tres Torres",24,Barri,"Equipaments",803.0
2012-11-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Residencial",2724.0
2012-11-01T00:00:00Z,"el Raval",1,Barri,"Residencial",1363.0
2012-11-01T00:00:00Z,"el Raval",1,Barri,"Aparcament",71.0
2012-12-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"No consta",1243.0
2012-12-01T00:00:00Z,"Sants - Badal",17,Barri,"Residencial",961.0
2012-12-01T00:00:00Z,"Porta",45,Barri,"Aparcament",62.0
2012-12-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"No consta",3569.0
2012-12-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"No consta",348.0
2012-12-01T00:00:00Z,"la Sagrada Família",6,Barri,"No consta",32.0
2012-12-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"No consta",837.0
2012-12-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Turístic",155.0
2012-12-01T00:00:00Z,"el Poblenou",68,Barri,"Aparcament",816.0
2012-12-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Turístic",58.0
2012-12-01T00:00:00Z,"el Raval",1,Barri,"Turístic",1200.0
2012-12-01T00:00:00Z,"Ciutat Vella",1,Districte,"Aparcament",298.0
2012-12-01T00:00:00Z,"Hostafrancs",15,Barri,"Comercial",143.0
2012-12-01T00:00:00Z,"Barcelona",-1,Municipi,"No consta",24924.0
2012-12-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Equipaments",107.0
2012-12-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Aparcament",882.0
2012-12-01T00:00:00Z,"Les Corts",4,Districte,"Aparcament",6958.0
2012-12-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Aparcament",240.0
2012-12-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Turístic",78.0
2012-12-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Oficina",419.0
2012-12-01T00:00:00Z,"Horta",43,Barri,"Aparcament",67.0
2012-12-01T00:00:00Z,"la Teixonera",38,Barri,"Aparcament",125.0
2012-12-01T00:00:00Z,"la Clota",42,Barri,"Residencial",124.0
2012-12-01T00:00:00Z,"Pedralbes",21,Barri,"Aparcament",4189.0
2012-12-01T00:00:00Z,"la Guineueta",48,Barri,"Residencial",655.0
2012-12-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Residencial",2983.0
2012-12-01T00:00:00Z,"Sarrià",23,Barri,"Comercial",60.0
2012-12-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"No consta",1892.0
2012-12-01T00:00:00Z,"la Sagrada Família",6,Barri,"Oficina",65.0
2012-12-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Residencial",1378.0
2012-12-01T00:00:00Z,"Barcelona",-1,Municipi,"Comercial",7678.0
2012-12-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Comercial",251.0
2012-12-01T00:00:00Z,"Hostafrancs",15,Barri,"Aparcament",25.0
2012-12-01T00:00:00Z,"Sants - Badal",17,Barri,"Aparcament",19.0
2012-12-01T00:00:00Z,"Gràcia",6,Districte,"Equipaments",14314.0
2012-12-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Aparcament",529.0
2012-12-01T00:00:00Z,"la Salut",30,Barri,"Residencial",1176.0
2012-12-01T00:00:00Z,"el Poblenou",68,Barri,"No consta",2642.0
2012-12-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Residencial",8106.0
2012-12-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"No consta",106.0
2012-12-01T00:00:00Z,"la Bordeta",16,Barri,"Residencial",860.0
2012-12-01T00:00:00Z,"Barcelona",-1,Municipi,"Industrial",6847.0
2012-12-01T00:00:00Z,"Les Corts",4,Districte,"Residencial",6963.0
2012-12-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"No consta",90.0
2012-12-01T00:00:00Z,"el Raval",1,Barri,"Aparcament",37.0
2012-12-01T00:00:00Z,"el Barri Gòtic",2,Barri,"No consta",1991.0
2012-12-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Residencial",12843.0
2012-12-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Residencial",320.0
2012-12-01T00:00:00Z,"Sants",18,Barri,"Turístic",106.0
2012-12-01T00:00:00Z,"el Guinardó",35,Barri,"Residencial",950.0
2012-12-01T00:00:00Z,"Gràcia",6,Districte,"Solars",5176.0
2012-12-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Residencial",24250.0
2012-12-01T00:00:00Z,"la Sagrada Família",6,Barri,"Turístic",770.0
2012-12-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Residencial",1197.0
2012-12-01T00:00:00Z,"la Sagrada Família",6,Barri,"Aparcament",136.0
2012-12-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Residencial",1340.0
2012-12-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Solars",257.0
2012-12-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Residencial",3811.0
2012-12-01T00:00:00Z,"les Tres Torres",24,Barri,"Aparcament",359.0
2012-12-01T00:00:00Z,"Sant Martí",10,Districte,"Comercial",1617.0
2012-12-01T00:00:00Z,"Hostafrancs",15,Barri,"Turístic",350.0
2013-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Turístic",42.0
2013-01-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Residencial",453.0
2013-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Comercial",17691.0
2013-01-01T00:00:00Z,"Sant Martí",10,Districte,"Comercial",107.0
2013-01-01T00:00:00Z,"el Poblenou",68,Barri,"Aparcament",244.0
2013-01-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"No consta",30.0
2013-01-01T00:00:00Z,"Ciutat Vella",1,Districte,"Equipaments",12922.0
2013-01-01T00:00:00Z,"Hostafrancs",15,Barri,"Aparcament",2501.0
2013-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Turístic",21539.0
2013-01-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Industrial",234.0
2013-01-01T00:00:00Z,"Sants - Badal",17,Barri,"Solars",865.0
2013-01-01T00:00:00Z,"la Bordeta",16,Barri,"Turístic",100.0
2013-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Aparcament",172.0
2013-01-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Aparcament",3789.0
2013-01-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Turístic",214.0
2013-01-01T00:00:00Z,"Gràcia",6,Districte,"Oficina",3811.0
2013-01-01T00:00:00Z,"Eixample",2,Districte,"No consta",85.0
2013-01-01T00:00:00Z,"Eixample",2,Districte,"Oficina",36152.0
2013-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Residencial",70.0
2013-01-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"No consta",56.0
2013-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Turístic",97.0
2013-01-01T00:00:00Z,"la Marina de Port",13,Barri,"No consta",238.0
2013-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Equipaments",253.0
2013-01-01T00:00:00Z,"Pedralbes",21,Barri,"Aparcament",10.0
2013-01-01T00:00:00Z,"Horta",43,Barri,"No consta",278.0
2013-01-01T00:00:00Z,"Horta",43,Barri,"Comercial",1690.0
2013-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Industrial",2453.0
2013-01-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Residencial",18024.0
2013-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Aparcament",83.0
2013-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Comercial",1386.0
2013-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Residencial",100006.0
2013-01-01T00:00:00Z,"les Tres Torres",24,Barri,"No consta",9583.0
2013-01-01T00:00:00Z,"Horta",43,Barri,"Aparcament",470.0
2013-01-01T00:00:00Z,"Sant Martí",10,Districte,"Aparcament",3346.0
2013-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Residencial",37912.0
2013-01-01T00:00:00Z,"la Marina de Port",13,Barri,"Residencial",291.0
2013-01-01T00:00:00Z,"Les Corts",4,Districte,"Residencial",35626.0
2013-01-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Equipaments",628.0
2013-01-01T00:00:00Z,"Hostafrancs",15,Barri,"Comercial",2541.0
2013-01-01T00:00:00Z,"Sant Martí",10,Districte,"Turístic",8912.0
2013-01-01T00:00:00Z,"Verdun",51,Barri,"Residencial",53.0
2013-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Oficina",276.0
2013-01-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Residencial",2450.0
2013-01-01T00:00:00Z,"Eixample",2,Districte,"Aparcament",2414.0
2013-01-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Residencial",11790.0
2013-01-01T00:00:00Z,"Sarrià",23,Barri,"Oficina",1057.0
2013-01-01T00:00:00Z,"la Sagrada Família",6,Barri,"Aparcament",4109.0
2013-01-01T00:00:00Z,"Barcelona",-1,Municipi,"Solars",195788.0
2013-01-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Turístic",84.0
2013-01-01T00:00:00Z,"Sant Antoni",10,Barri,"No consta",1664.0
2013-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Comercial",3589.0
2013-01-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Turístic",9036.0
2013-01-01T00:00:00Z,"la Sagrada Família",6,Barri,"No consta",5631.0
2013-01-01T00:00:00Z,"Verdun",51,Barri,"Comercial",283.0
2013-01-01T00:00:00Z,"la Marina de Port",13,Barri,"Comercial",1014.0
2013-01-01T00:00:00Z,"les Corts",19,Barri,"Residencial",203.0
2013-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,"No consta",95.0
2013-01-01T00:00:00Z,"Barcelona",-1,Municipi,"Industrial",27130.0
2013-01-01T00:00:00Z,"el Coll",29,Barri,"Equipaments",48.0
2013-01-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Aparcament",90.0
2013-01-01T00:00:00Z,"Gràcia",6,Districte,"Turístic",88.0
2013-01-01T00:00:00Z,"la Salut",30,Barri,"Aparcament",1252.0
2013-01-01T00:00:00Z,"Navas",63,Barri,"Comercial",471.0
2013-01-01T00:00:00Z,"Sant Martí",10,Districte,"Oficina",39353.0
2013-01-01T00:00:00Z,"el Guinardó",35,Barri,"Comercial",708.0
2013-01-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Residencial",170.0
2013-01-01T00:00:00Z,"el Bon Pastor",59,Barri,"Aparcament",1067.0
2013-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Turístic",801.0
2013-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Comercial",4056.0
2013-01-01T00:00:00Z,"Sant Andreu",9,Districte,"Residencial",728.0
2013-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Residencial",142.0
2013-01-01T00:00:00Z,"les Tres Torres",24,Barri,"Comercial",207.0
2013-01-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Aparcament",1630.0
2013-01-01T00:00:00Z,"Can Baró",34,Barri,"Comercial",91.0
2013-01-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Equipaments",139.0
2013-01-01T00:00:00Z,"el Poblenou",68,Barri,"Aparcament",2677.0
2013-01-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Aparcament",7276.0
2013-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Residencial",81.0
2013-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Solars",515.0
2013-01-01T00:00:00Z,"Ciutat Vella",1,Districte,"No consta",17638.0
2013-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"No consta",666.0
2013-01-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Solars",162.0
2013-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Oficina",183.0
2013-01-01T00:00:00Z,"la Marina de Port",13,Barri,"Residencial",7036.0
2013-01-01T00:00:00Z,"el Raval",1,Barri,"Residencial",251.0
2013-01-01T00:00:00Z,"la Barceloneta",3,Barri,"Oficina",146.0
2013-01-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Equipaments",234.0
2013-01-01T00:00:00Z,"Sant Antoni",10,Barri,"No consta",85.0
2013-01-01T00:00:00Z,"la Sagrada Família",6,Barri,"Oficina",670.0
2013-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Aparcament",11254.0
2013-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"No consta",17954.0
2013-01-01T00:00:00Z,"la Sagrada Família",6,Barri,"Residencial",18587.0
2013-01-01T00:00:00Z,"Eixample",2,Districte,"Turístic",0.0
2013-01-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Oficina",1000.0
2013-01-01T00:00:00Z,"el Raval",1,Barri,"Aparcament",2088.0
2013-01-01T00:00:00Z,"la Salut",30,Barri,"Residencial",4573.0
2013-01-01T00:00:00Z,"la Sagrada Família",6,Barri,"Aparcament",1447.0
2013-01-01T00:00:00Z,"Gràcia",6,Districte,"Residencial",44538.0
2013-01-01T00:00:00Z,"el Coll",29,Barri,"Comercial",782.0
2013-01-01T00:00:00Z,"el Raval",1,Barri,"Residencial",23062.0
2013-01-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Aparcament",52.0
2013-01-01T00:00:00Z,"Ciutat Vella",1,Districte,"Solars",588.0
2013-02-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Residencial",59.0
2013-02-01T00:00:00Z,"la Sagrada Família",6,Barri,"Turístic",166.0
2013-02-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Residencial",210.0
2013-02-01T00:00:00Z,"la Salut",30,Barri,"Aparcament",18.0
2013-02-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"No consta",157.0
2013-02-01T00:00:00Z,"la Prosperitat",52,Barri,"Residencial",169.0
2013-02-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Residencial",284.0
2013-02-01T00:00:00Z,"la Vall d'Hebron",41,Barri,"Aparcament",0.0
2013-02-01T00:00:00Z,"Sant Andreu",60,Barri,"Aparcament",278.0
2013-02-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Comercial",268.0
2013-02-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"No consta",50.0
2013-02-01T00:00:00Z,"Verdun",51,Barri,"Residencial",91.0
2013-02-01T00:00:00Z,"la Bordeta",16,Barri,"Residencial",65.0
2013-02-01T00:00:00Z,"Barcelona",-1,Municipi,"Residencial",16195.0
2013-02-01T00:00:00Z,"Barcelona",-1,Municipi,"Industrial",5614.0
2013-02-01T00:00:00Z,"Nou Barris",8,Districte,"Aparcament",104.0
2013-02-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Residencial",373.0
2013-02-01T00:00:00Z,"la Guineueta",48,Barri,"Residencial",96.0
2013-02-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Aparcament",60.0
2013-02-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Residencial",30.0
2013-02-01T00:00:00Z,"la Sagrada Família",6,Barri,"Aparcament",803.0
2013-02-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Residencial",216.0
2013-02-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Residencial",89.0
2013-02-01T00:00:00Z,"la Guineueta",48,Barri,"Aparcament",64.0
2013-02-01T00:00:00Z,"el Carmel",37,Barri,"Residencial",216.0
2013-02-01T00:00:00Z,"Gràcia",6,Districte,"Oficina",1005.0
2013-02-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Aparcament",0.0
2013-03-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Residencial",956.0
2013-03-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Residencial",49.0
2013-03-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Aparcament",45.0
2013-03-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Residencial",128.0
2013-03-01T00:00:00Z,"el Barri Gòtic",2,Barri,"No consta",195.0
2013-03-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Aparcament",226.0
2013-03-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Comercial",295.0
2013-03-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Residencial",393.0
